,Tp,Cl,pH,Redox,Leit,Trueb,Cl_2,Fm,Fm_2,label
96914,9.2,0.16,8.37,756.0,214.0,0.018,0.108,1518.0,925.0,0
96915,9.2,0.16,8.38,756.0,214.0,0.018,0.108,1523.0,925.0,0
96916,9.2,0.16,8.37,757.0,214.0,0.018,0.108,1527.0,922.0,0
96917,9.2,0.16,8.37,756.0,214.0,0.018,0.108,1520.0,915.0,0
96918,9.2,0.16,8.37,757.0,214.0,0.018,0.108,1523.0,918.0,0
96919,9.2,0.16,8.37,757.0,214.0,0.018,0.108,1530.0,914.0,0
96920,9.2,0.16,8.37,757.0,214.0,0.018,0.108,1532.0,913.0,0
96921,9.2,0.16,8.37,757.0,214.0,0.018,0.108,1567.0,915.0,0
96922,9.2,0.16,8.36,757.0,214.0,0.018,0.108,1488.0,916.0,0
96923,9.2,0.16,8.36,757.0,214.0,0.017,0.108,1517.0,916.0,0
96924,9.2,0.16,8.36,756.0,214.0,0.017,0.108,1505.0,914.0,0
96925,9.2,0.16,8.35,757.0,214.0,0.018,0.108,1509.0,918.0,0
96926,9.2,0.16,8.36,757.0,214.0,0.022,0.109,1538.0,915.0,0
96927,9.2,0.16,8.35,757.0,214.0,0.018,0.109,1523.0,914.0,0
96928,9.2,0.16,8.35,757.0,214.0,0.018,0.109,1549.0,914.0,0
96929,9.2,0.16,8.35,757.0,214.0,0.018,0.108,1534.0,909.0,0
96930,9.2,0.16,8.35,757.0,214.0,0.018,0.108,1497.0,907.0,0
96931,9.2,0.16,8.35,756.0,214.0,0.018,0.109,1516.0,915.0,0
96932,9.2,0.16,8.35,756.0,214.0,0.018,0.108,1541.0,921.0,0
96933,9.2,0.16,8.35,757.0,214.0,0.018,0.109,1512.0,910.0,0
96934,9.2,0.16,8.35,756.0,214.0,0.018,0.109,1509.0,916.0,0
96935,9.2,0.16,8.35,757.0,214.0,0.017,0.109,1535.0,922.0,0
96936,9.2,0.16,8.35,758.0,214.0,0.017,0.109,1468.0,922.0,0
96937,9.2,0.16,8.34,758.0,214.0,0.018,0.109,1505.0,918.0,0
96938,9.2,0.16,8.34,758.0,214.0,0.017,0.109,1501.0,916.0,0
96939,9.2,0.16,8.34,758.0,214.0,0.018,0.109,1526.0,915.0,0
96940,9.2,0.16,8.34,757.0,214.0,0.018,0.109,1498.0,920.0,0
96941,9.2,0.16,8.34,758.0,214.0,0.018,0.109,1504.0,910.0,0
96942,9.2,0.17,8.34,757.0,214.0,0.018,0.109,1527.0,914.0,0
96943,9.2,0.16,8.34,757.0,214.0,0.024,0.108,1545.0,914.0,0
96944,9.2,0.17,8.34,757.0,214.0,0.026,0.109,1555.0,913.0,0
96945,9.2,0.17,8.35,758.0,214.0,0.017,0.108,1528.0,915.0,0
96946,9.2,0.17,8.35,757.0,214.0,0.017,0.108,1546.0,915.0,0
96947,9.2,0.17,8.34,757.0,214.0,0.017,0.109,1540.0,918.0,0
96948,9.2,0.17,8.35,758.0,214.0,0.018,0.109,1533.0,914.0,0
96949,9.2,0.17,8.35,758.0,214.0,0.028,0.108,1530.0,910.0,0
96950,9.2,0.17,8.35,757.0,214.0,0.02,0.106,1564.0,913.0,0
96951,9.2,0.17,8.35,757.0,214.0,0.017,0.108,1487.0,918.0,0
96952,9.2,0.17,8.36,757.0,214.0,0.016,0.106,1501.0,918.0,0
96953,9.2,0.17,8.35,757.0,214.0,0.016,0.108,1498.0,920.0,0
96954,9.2,0.17,8.35,757.0,214.0,0.016,0.106,1512.0,913.0,0
96955,9.2,0.17,8.35,758.0,214.0,0.016,0.106,1506.0,914.0,0
96956,9.2,0.17,8.35,758.0,214.0,0.016,0.106,1515.0,920.0,0
96957,9.2,0.16,8.35,757.0,214.0,0.016,0.106,1520.0,916.0,0
96958,9.2,0.16,8.35,757.0,214.0,0.016,0.106,1518.0,914.0,0
96959,9.2,0.16,8.35,757.0,214.0,0.017,0.106,1530.0,913.0,0
96960,9.3,0.16,8.34,757.0,214.0,0.016,0.106,1528.0,909.0,0
96961,9.2,0.16,8.34,756.0,214.0,0.016,0.106,1512.0,918.0,0
96962,9.2,0.16,8.33,758.0,214.0,0.016,0.106,1550.0,908.0,0
96963,9.2,0.16,8.33,758.0,214.0,0.016,0.106,1511.0,914.0,0
96964,9.2,0.16,8.32,758.0,214.0,0.016,0.106,1498.0,922.0,0
96965,9.2,0.16,8.32,758.0,214.0,0.016,0.106,1497.0,915.0,0
96966,9.2,0.16,8.32,758.0,214.0,0.016,0.106,1526.0,910.0,0
96967,9.2,0.16,8.31,757.0,214.0,0.017,0.106,1482.0,907.0,0
96968,9.2,0.16,8.3,758.0,214.0,0.017,0.108,1510.0,915.0,0
96969,9.2,0.16,8.3,758.0,214.0,0.017,0.108,1517.0,918.0,0
96970,9.2,0.16,8.29,758.0,214.0,0.017,0.108,1506.0,921.0,0
96971,9.2,0.16,8.28,758.0,214.0,0.017,0.108,1483.0,918.0,0
96972,9.2,0.16,8.28,758.0,214.0,0.017,0.108,1526.0,918.0,0
96973,9.2,0.17,8.28,758.0,214.0,0.016,0.108,1494.0,910.0,0
96974,9.2,0.17,8.28,758.0,214.0,0.017,0.108,1533.0,920.0,0
96975,9.2,0.17,8.26,758.0,214.0,0.017,0.108,1504.0,920.0,0
96976,9.2,0.17,8.26,758.0,214.0,0.016,0.106,1510.0,920.0,0
96977,9.2,0.17,8.26,759.0,214.0,0.017,0.108,1480.0,918.0,0
96978,9.2,0.17,8.26,759.0,214.0,0.017,0.108,1515.0,918.0,0
96979,9.2,0.17,8.25,759.0,214.0,0.016,0.108,1533.0,913.0,0
96980,9.2,0.17,8.26,758.0,214.0,0.017,0.109,1468.0,915.0,0
96981,9.2,0.17,8.24,759.0,214.0,0.017,0.108,1524.0,914.0,0
96982,9.2,0.17,8.25,759.0,214.0,0.016,0.108,1516.0,913.0,0
96983,9.2,0.16,8.24,759.0,214.0,0.016,0.108,1524.0,913.0,0
96984,9.2,0.16,8.25,759.0,214.0,0.016,0.108,1506.0,918.0,0
96985,9.2,0.16,8.26,759.0,214.0,0.016,0.106,1510.0,921.0,0
96986,9.3,0.16,8.25,759.0,214.0,0.016,0.106,1581.0,920.0,0
96987,9.3,0.17,8.26,758.0,214.0,0.016,0.108,1535.0,918.0,0
96988,9.2,0.16,8.26,759.0,214.0,0.016,0.106,1553.0,913.0,0
96989,9.2,0.16,8.26,759.0,214.0,0.016,0.106,1569.0,915.0,0
96990,9.2,0.16,8.26,759.0,214.0,0.016,0.106,1557.0,909.0,0
96991,9.2,0.16,8.26,758.0,214.0,0.016,0.106,1557.0,914.0,0
96992,9.2,0.16,8.26,758.0,214.0,0.016,0.106,1533.0,910.0,0
96993,9.2,0.16,8.26,758.0,214.0,0.016,0.106,1550.0,916.0,0
96994,9.2,0.16,8.26,758.0,214.0,0.016,0.106,1539.0,914.0,0
96995,9.2,0.16,8.28,758.0,214.0,0.016,0.106,1562.0,913.0,0
96996,9.2,0.16,8.28,758.0,214.0,0.016,0.106,1535.0,903.0,0
96997,9.2,0.16,8.28,758.0,214.0,0.017,0.106,1579.0,909.0,0
96998,9.3,0.16,8.28,758.0,214.0,0.016,0.106,1526.0,913.0,0
96999,9.2,0.16,8.28,758.0,214.0,0.016,0.106,1549.0,914.0,0
97000,9.2,0.16,8.3,758.0,214.0,0.016,0.106,1578.0,915.0,0
97001,9.2,0.16,8.3,758.0,214.0,0.016,0.106,1538.0,914.0,0
97002,9.2,0.16,8.3,758.0,214.0,0.016,0.106,1541.0,910.0,0
97003,9.2,0.16,8.31,758.0,214.0,0.016,0.106,1547.0,910.0,0
97004,9.1,0.16,8.31,758.0,214.0,0.016,0.106,1517.0,910.0,0
97005,9.1,0.16,8.32,758.0,214.0,0.016,0.106,1557.0,914.0,0
97006,9.1,0.17,8.32,758.0,214.0,0.016,0.106,1545.0,915.0,0
97007,9.1,0.17,8.32,758.0,214.0,0.016,0.106,1523.0,908.0,0
97008,9.1,0.17,8.33,758.0,214.0,0.018,0.106,1582.0,913.0,0
97009,9.1,0.17,8.33,758.0,214.0,0.016,0.106,1567.0,908.0,0
97010,9.2,0.17,8.33,758.0,214.0,0.016,0.106,1564.0,915.0,0
97011,9.1,0.16,8.33,757.0,214.0,0.016,0.106,1550.0,913.0,0
97012,9.2,0.16,8.34,757.0,214.0,0.016,0.106,1546.0,907.0,0
97013,9.1,0.17,8.33,758.0,214.0,0.016,0.106,1511.0,903.0,0
97014,9.1,0.17,8.34,758.0,214.0,0.016,0.108,1587.0,910.0,0
97015,9.1,0.17,8.34,757.0,214.0,0.016,0.108,1505.0,902.0,0
97016,9.1,0.17,8.34,758.0,214.0,0.016,0.108,1517.0,910.0,0
97017,9.2,0.17,8.34,758.0,214.0,0.016,0.108,1557.0,915.0,0
97018,9.1,0.17,8.33,758.0,214.0,0.016,0.108,1541.0,909.0,0
97019,9.2,0.16,8.33,757.0,214.0,0.016,0.108,1555.0,908.0,0
97020,9.2,0.16,8.34,758.0,214.0,0.016,0.108,1556.0,916.0,0
97021,9.2,0.16,8.34,758.0,214.0,0.016,0.109,1528.0,913.0,0
97022,9.2,0.16,8.34,757.0,214.0,0.016,0.108,1557.0,916.0,0
97023,9.1,0.16,8.34,758.0,214.0,0.016,0.109,1559.0,914.0,0
97024,9.1,0.17,8.34,758.0,214.0,0.016,0.108,1564.0,913.0,0
97025,9.1,0.16,8.34,758.0,214.0,0.016,0.109,1570.0,908.0,0
97026,9.1,0.16,8.34,758.0,214.0,0.016,0.108,1534.0,905.0,0
97027,9.2,0.16,8.33,758.0,214.0,0.016,0.109,1532.0,909.0,0
97028,9.1,0.16,8.34,757.0,214.0,0.016,0.108,1540.0,910.0,0
97029,9.1,0.16,8.34,757.0,214.0,0.016,0.108,1486.0,914.0,0
97030,9.1,0.16,8.34,758.0,214.0,0.016,0.108,1534.0,913.0,0
97031,9.2,0.16,8.34,758.0,214.0,0.016,0.108,1540.0,910.0,0
97032,9.1,0.16,8.34,758.0,214.0,0.016,0.108,1528.0,910.0,0
97033,9.1,0.16,8.34,758.0,217.0,0.016,0.108,1528.0,915.0,0
97034,9.2,0.16,8.34,758.0,217.0,0.016,0.108,1526.0,910.0,0
97035,9.1,0.16,8.34,758.0,217.0,0.016,0.108,1527.0,908.0,0
97036,9.2,0.16,8.34,758.0,214.0,0.016,0.108,1552.0,901.0,0
97037,9.2,0.16,8.34,757.0,217.0,0.016,0.108,1559.0,909.0,0
97038,9.1,0.16,8.35,757.0,217.0,0.016,0.108,1547.0,905.0,0
97039,9.1,0.16,8.35,756.0,214.0,0.018,0.108,1515.0,909.0,0
97040,9.1,0.16,8.35,758.0,217.0,0.017,0.108,1520.0,909.0,0
97041,9.2,0.16,8.35,758.0,217.0,0.016,0.108,1512.0,908.0,0
97042,9.1,0.16,8.35,757.0,217.0,0.016,0.108,1511.0,916.0,0
97043,9.2,0.16,8.35,758.0,217.0,0.016,0.108,1527.0,903.0,0
97044,9.1,0.16,8.35,758.0,217.0,0.016,0.108,1552.0,914.0,0
97045,9.1,0.16,8.35,757.0,217.0,0.016,0.106,1532.0,910.0,0
97046,9.2,0.17,8.35,757.0,214.0,0.016,0.108,1535.0,913.0,0
97047,9.1,0.16,8.35,757.0,217.0,0.016,0.108,1538.0,913.0,0
97048,9.2,0.17,8.36,757.0,214.0,0.016,0.108,1533.0,914.0,0
97049,9.2,0.17,8.36,757.0,217.0,0.016,0.108,1546.0,910.0,0
97050,9.1,0.17,8.36,757.0,217.0,0.016,0.109,1532.0,907.0,0
97051,9.2,0.16,8.35,758.0,217.0,0.016,0.108,1569.0,908.0,0
97052,9.1,0.16,8.36,757.0,217.0,0.017,0.108,1510.0,907.0,0
97053,9.1,0.16,8.36,757.0,217.0,0.016,0.108,1533.0,907.0,0
97054,9.2,0.16,8.36,757.0,217.0,0.017,0.108,1530.0,909.0,0
97055,9.1,0.16,8.36,758.0,217.0,0.017,0.108,1547.0,913.0,0
97056,9.2,0.16,8.36,758.0,217.0,0.016,0.108,1515.0,916.0,0
97057,9.1,0.16,8.36,757.0,217.0,0.016,0.108,1538.0,908.0,0
97058,9.1,0.16,8.36,757.0,217.0,0.016,0.106,1535.0,907.0,0
97059,9.1,0.16,8.37,757.0,217.0,0.021,0.106,1506.0,902.0,0
97060,9.1,0.16,8.37,757.0,217.0,0.016,0.106,1553.0,902.0,0
97061,9.2,0.16,8.36,757.0,217.0,0.016,0.106,1556.0,909.0,0
97062,9.1,0.16,8.36,757.0,217.0,0.016,0.108,1549.0,905.0,0
97063,9.1,0.16,8.37,757.0,217.0,0.016,0.108,1533.0,902.0,0
97064,9.2,0.16,8.36,757.0,217.0,0.016,0.108,1511.0,905.0,0
97065,9.1,0.16,8.36,757.0,217.0,0.015,0.108,1528.0,908.0,0
97066,9.1,0.16,8.37,757.0,217.0,0.017,0.108,1476.0,907.0,0
97067,9.1,0.16,8.36,756.0,217.0,0.016,0.108,1541.0,886.0,0
97068,9.1,0.16,8.36,757.0,217.0,0.016,0.106,1480.0,849.0,0
97069,9.1,0.16,8.37,758.0,217.0,0.015,0.108,1491.0,844.0,0
97070,9.1,0.16,8.36,756.0,217.0,0.015,0.106,1503.0,841.0,0
97071,9.1,0.16,8.36,757.0,217.0,0.016,0.106,1512.0,839.0,0
97072,9.1,0.16,8.36,756.0,217.0,0.016,0.106,1518.0,841.0,0
97073,9.1,0.16,8.36,756.0,217.0,0.016,0.106,1517.0,843.0,0
97074,9.1,0.16,8.36,756.0,217.0,0.016,0.106,1563.0,844.0,0
97075,9.1,0.16,8.36,757.0,217.0,0.016,0.106,1517.0,843.0,0
97076,9.1,0.16,8.37,756.0,217.0,0.016,0.106,1564.0,843.0,0
97077,9.1,0.16,8.37,757.0,217.0,0.016,0.106,1511.0,846.0,0
97078,9.1,0.16,8.37,756.0,217.0,0.016,0.106,1585.0,835.0,0
97079,9.1,0.17,8.37,756.0,217.0,0.016,0.106,1585.0,837.0,0
97080,9.1,0.17,8.37,757.0,217.0,0.016,0.106,1547.0,840.0,0
97081,9.1,0.17,8.37,756.0,217.0,0.016,0.106,1547.0,850.0,0
97082,9.1,0.17,8.37,756.0,217.0,0.016,0.106,1555.0,844.0,0
97083,9.1,0.17,8.38,756.0,214.0,0.016,0.106,1534.0,835.0,0
97084,9.1,0.17,8.38,756.0,214.0,0.015,0.106,1546.0,840.0,0
97085,9.1,0.17,8.38,756.0,217.0,0.016,0.106,1557.0,839.0,0
97086,9.1,0.17,8.38,756.0,217.0,0.015,0.106,1545.0,847.0,0
97087,9.1,0.17,8.38,756.0,214.0,0.016,0.106,1528.0,844.0,0
97088,9.1,0.17,8.38,756.0,214.0,0.016,0.106,1540.0,840.0,0
97089,9.1,0.17,8.38,756.0,214.0,0.016,0.106,1552.0,843.0,0
97090,9.1,0.17,8.39,757.0,214.0,0.016,0.106,1569.0,846.0,0
97091,9.1,0.17,8.38,757.0,214.0,0.016,0.106,1517.0,844.0,0
97092,9.1,0.17,8.38,756.0,214.0,0.016,0.106,1570.0,839.0,0
97093,9.1,0.17,8.38,756.0,214.0,0.016,0.106,1524.0,840.0,0
97094,9.1,0.17,8.38,756.0,214.0,0.016,0.106,1528.0,841.0,0
97095,9.1,0.16,8.39,756.0,217.0,0.016,0.105,1518.0,839.0,0
97096,9.1,0.16,8.39,756.0,214.0,0.015,0.105,1516.0,837.0,0
97097,9.1,0.17,8.38,756.0,214.0,0.016,0.106,1534.0,840.0,0
97098,9.1,0.16,8.38,756.0,214.0,0.016,0.106,1510.0,840.0,0
97099,9.1,0.16,8.39,756.0,214.0,0.016,0.105,1545.0,839.0,0
97100,9.1,0.16,8.38,756.0,214.0,0.015,0.105,1528.0,835.0,0
97101,9.1,0.16,8.38,756.0,214.0,0.015,0.105,1501.0,839.0,0
97102,9.1,0.16,8.39,756.0,214.0,0.015,0.105,1540.0,840.0,0
97103,9.1,0.16,8.38,756.0,214.0,0.016,0.105,1538.0,846.0,0
97104,9.1,0.16,8.38,756.0,214.0,0.016,0.105,1555.0,850.0,0
97105,9.1,0.16,8.38,756.0,214.0,0.016,0.105,1584.0,850.0,0
97106,9.1,0.16,8.38,757.0,214.0,0.016,0.103,1515.0,853.0,0
97107,9.1,0.16,8.38,756.0,214.0,0.016,0.105,1557.0,856.0,0
97108,9.1,0.16,8.38,756.0,214.0,0.016,0.105,1527.0,844.0,0
97109,9.1,0.16,8.37,756.0,214.0,0.016,0.105,1546.0,849.0,0
97110,9.1,0.17,8.38,756.0,214.0,0.016,0.105,1535.0,849.0,0
97111,9.1,0.17,8.38,756.0,214.0,0.016,0.105,1532.0,847.0,0
97112,9.1,0.17,8.38,756.0,214.0,0.016,0.105,1498.0,844.0,0
97113,9.1,0.17,8.38,756.0,214.0,0.016,0.105,1504.0,834.0,0
97114,9.1,0.17,8.38,756.0,214.0,0.016,0.105,1553.0,839.0,0
97115,9.1,0.17,8.38,756.0,214.0,0.015,0.105,1540.0,839.0,0
97116,9.1,0.17,8.38,756.0,214.0,0.016,0.105,1503.0,839.0,0
97117,9.1,0.17,8.38,756.0,214.0,0.016,0.105,1545.0,844.0,0
97118,9.1,0.17,8.38,756.0,214.0,0.016,0.105,1550.0,837.0,0
97119,9.1,0.17,8.38,756.0,214.0,0.016,0.103,1539.0,840.0,0
97120,9.1,0.17,8.38,756.0,214.0,0.016,0.105,1498.0,844.0,0
97121,9.1,0.17,8.38,756.0,214.0,0.016,0.105,1532.0,843.0,0
97122,9.1,0.17,8.38,756.0,214.0,0.016,0.103,1528.0,841.0,0
97123,9.1,0.17,8.38,756.0,214.0,0.016,0.105,1540.0,840.0,0
97124,9.1,0.17,8.38,756.0,214.0,0.016,0.105,1535.0,839.0,0
97125,9.1,0.17,8.38,756.0,214.0,0.016,0.106,1540.0,834.0,0
97126,9.1,0.16,8.38,756.0,214.0,0.016,0.105,1541.0,837.0,0
97127,9.1,0.16,8.39,756.0,214.0,0.015,0.105,1509.0,837.0,0
97128,9.1,0.16,8.39,756.0,214.0,0.015,0.105,1552.0,841.0,0
97129,9.1,0.16,8.38,756.0,214.0,0.015,0.105,1540.0,843.0,0
97130,9.1,0.16,8.39,756.0,214.0,0.015,0.105,1557.0,841.0,0
97131,9.1,0.16,8.38,756.0,214.0,0.015,0.106,1659.0,841.0,0
97132,9.1,0.16,8.39,756.0,214.0,0.015,0.105,1552.0,846.0,0
97133,9.1,0.16,8.38,756.0,214.0,0.015,0.105,1598.0,840.0,0
97134,9.1,0.16,8.39,756.0,214.0,0.015,0.105,1556.0,841.0,0
97135,9.1,0.16,8.38,756.0,214.0,0.016,0.105,1591.0,835.0,0
97136,9.1,0.16,8.39,756.0,214.0,0.015,0.105,1543.0,840.0,0
97137,9.1,0.16,8.39,756.0,214.0,0.015,0.105,1556.0,837.0,0
97138,9.1,0.16,8.39,756.0,214.0,0.016,0.103,1585.0,832.0,0
97139,9.1,0.16,8.39,756.0,214.0,0.016,0.105,1563.0,840.0,0
97140,9.1,0.16,8.39,756.0,214.0,0.016,0.105,1547.0,843.0,0
97141,9.1,0.16,8.39,756.0,214.0,0.016,0.103,1520.0,834.0,0
97142,9.1,0.16,8.39,756.0,214.0,0.016,0.103,1526.0,835.0,0
97143,9.1,0.16,8.39,756.0,214.0,0.016,0.103,1495.0,829.0,0
97144,9.1,0.16,8.39,756.0,214.0,0.015,0.103,1520.0,839.0,0
97145,9.1,0.16,8.39,756.0,214.0,0.015,0.103,1440.0,835.0,0
97146,9.1,0.16,8.39,756.0,214.0,0.016,0.105,1493.0,837.0,0
97147,9.0,0.16,8.39,756.0,214.0,0.015,0.103,1500.0,829.0,0
97148,9.1,0.16,8.39,756.0,214.0,0.016,0.103,1511.0,837.0,0
97149,9.1,0.16,8.39,755.0,214.0,0.015,0.103,1483.0,839.0,0
97150,9.1,0.16,8.39,756.0,214.0,0.015,0.103,1521.0,829.0,0
97151,9.0,0.16,8.39,756.0,214.0,0.015,0.103,1493.0,828.0,0
97152,9.0,0.16,8.39,756.0,214.0,0.015,0.103,1545.0,829.0,0
97153,9.0,0.17,8.39,756.0,214.0,0.016,0.103,1511.0,833.0,0
97154,9.0,0.17,8.39,756.0,214.0,0.015,0.103,1545.0,839.0,0
97155,9.0,0.17,8.39,756.0,214.0,0.015,0.105,1517.0,837.0,0
97156,9.0,0.17,8.39,756.0,214.0,0.015,0.105,1553.0,843.0,0
97157,9.0,0.17,8.38,756.0,214.0,0.015,0.105,1556.0,835.0,0
97158,9.0,0.17,8.39,756.0,214.0,0.015,0.105,1480.0,833.0,0
97159,9.0,0.17,8.38,756.0,214.0,0.015,0.105,1471.0,839.0,0
97160,9.1,0.17,8.39,757.0,214.0,0.016,0.105,1481.0,840.0,0
97161,9.0,0.17,8.38,756.0,214.0,0.015,0.105,1491.0,841.0,0
97162,9.0,0.17,8.38,756.0,214.0,0.015,0.106,1434.0,839.0,0
97163,9.1,0.17,8.38,756.0,214.0,0.015,0.106,1458.0,839.0,0
97164,9.0,0.17,8.37,756.0,214.0,0.015,0.106,1464.0,835.0,0
97165,9.1,0.16,8.37,756.0,214.0,0.015,0.106,1476.0,839.0,0
97166,9.0,0.16,8.38,756.0,214.0,0.015,0.106,1459.0,829.0,0
97167,9.0,0.16,8.38,756.0,210.0,0.015,0.106,1494.0,827.0,0
97168,9.1,0.16,8.37,756.0,210.0,0.015,0.106,1471.0,835.0,0
97169,9.1,0.16,8.38,756.0,214.0,0.015,0.105,1487.0,841.0,0
97170,9.1,0.16,8.37,756.0,214.0,0.015,0.106,1465.0,837.0,0
97171,9.1,0.16,8.37,756.0,210.0,0.015,0.106,1526.0,834.0,0
97172,9.1,0.16,8.37,756.0,214.0,0.015,0.105,1468.0,839.0,0
97173,9.1,0.16,8.37,756.0,210.0,0.015,0.106,1472.0,841.0,0
97174,9.1,0.16,8.37,756.0,214.0,0.016,0.106,1460.0,834.0,0
97175,9.1,0.16,8.37,756.0,214.0,0.016,0.105,1462.0,835.0,0
97176,9.1,0.16,8.37,756.0,210.0,0.015,0.105,1497.0,832.0,0
97177,9.1,0.16,8.36,756.0,214.0,0.015,0.106,1469.0,835.0,0
97178,9.1,0.16,8.36,756.0,210.0,0.015,0.106,1488.0,835.0,0
97179,9.1,0.16,8.36,756.0,210.0,0.015,0.105,1454.0,835.0,0
97180,9.1,0.16,8.37,756.0,210.0,0.015,0.105,1452.0,828.0,0
97181,9.1,0.16,8.36,756.0,214.0,0.015,0.106,1460.0,834.0,0
97182,9.1,0.16,8.36,756.0,210.0,0.015,0.106,1510.0,837.0,0
97183,9.1,0.16,8.36,756.0,210.0,0.015,0.106,1462.0,840.0,0
97184,9.1,0.17,8.36,756.0,210.0,0.023,0.106,1482.0,837.0,0
97185,9.1,0.17,8.36,757.0,210.0,0.017,0.106,1495.0,840.0,0
97186,9.1,0.17,8.36,756.0,210.0,0.016,0.106,1491.0,840.0,0
97187,9.1,0.17,8.36,756.0,210.0,0.016,0.106,1459.0,841.0,0
97188,9.1,0.17,8.35,756.0,214.0,0.016,0.106,1449.0,839.0,0
97189,9.1,0.17,8.36,756.0,210.0,0.016,0.106,1442.0,839.0,0
97190,9.1,0.17,8.35,756.0,214.0,0.015,0.106,1435.0,840.0,0
97191,9.1,0.17,8.35,756.0,210.0,0.016,0.106,1348.0,839.0,0
97192,9.1,0.17,8.35,756.0,210.0,0.016,0.106,1365.0,840.0,0
97193,9.1,0.17,8.34,757.0,210.0,0.015,0.106,1329.0,833.0,0
97194,9.1,0.17,8.35,756.0,210.0,0.016,0.106,1327.0,832.0,0
97195,9.1,0.17,8.34,756.0,210.0,0.015,0.106,1309.0,837.0,0
97196,9.1,0.17,8.34,756.0,210.0,0.015,0.106,1347.0,833.0,0
97197,9.1,0.17,8.34,756.0,210.0,0.015,0.106,1335.0,832.0,0
97198,9.1,0.17,8.34,757.0,214.0,0.015,0.106,1325.0,835.0,0
97199,9.1,0.17,8.34,756.0,210.0,0.015,0.106,1329.0,833.0,0
97200,9.1,0.17,8.35,756.0,210.0,0.015,0.106,1303.0,837.0,0
97201,9.1,0.17,8.34,756.0,210.0,0.015,0.106,1274.0,839.0,0
97202,9.1,0.17,8.33,756.0,210.0,0.015,0.106,1304.0,839.0,0
97203,9.1,0.17,8.34,756.0,210.0,0.015,0.106,1318.0,835.0,0
97204,9.1,0.17,8.33,757.0,210.0,0.016,0.106,1309.0,832.0,0
97205,9.1,0.17,8.34,757.0,210.0,0.016,0.105,1306.0,833.0,0
97206,9.1,0.17,8.33,756.0,210.0,0.016,0.105,1313.0,833.0,0
97207,9.1,0.17,8.33,756.0,210.0,0.016,0.105,1295.0,834.0,0
97208,9.1,0.17,8.33,756.0,210.0,0.015,0.105,1318.0,834.0,0
97209,9.1,0.17,8.33,756.0,210.0,0.016,0.105,1312.0,833.0,0
97210,9.1,0.17,8.33,756.0,210.0,0.016,0.105,1296.0,833.0,0
97211,9.1,0.17,8.33,756.0,210.0,0.017,0.105,1325.0,833.0,0
97212,9.1,0.17,8.33,756.0,210.0,0.019,0.105,1324.0,834.0,0
97213,9.1,0.17,8.33,756.0,210.0,0.016,0.105,1337.0,833.0,0
97214,9.1,0.16,8.33,756.0,210.0,0.015,0.103,1333.0,834.0,0
97215,9.1,0.16,8.33,756.0,210.0,0.015,0.103,1306.0,833.0,0
97216,9.1,0.16,8.33,755.0,210.0,0.015,0.103,1307.0,828.0,0
97217,9.2,0.17,8.33,756.0,210.0,0.015,0.103,1321.0,829.0,0
97218,9.1,0.16,8.34,756.0,210.0,0.015,0.103,1318.0,829.0,0
97219,9.1,0.16,8.34,756.0,210.0,0.015,0.103,1295.0,832.0,0
97220,9.1,0.16,8.34,756.0,214.0,0.015,0.103,1321.0,833.0,0
97221,9.1,0.16,8.34,756.0,210.0,0.016,0.103,1290.0,834.0,0
97222,9.1,0.16,8.34,756.0,210.0,0.015,0.103,1309.0,837.0,0
97223,9.2,0.16,8.34,756.0,210.0,0.015,0.103,1300.0,837.0,0
97224,9.2,0.17,8.34,756.0,210.0,0.015,0.103,1331.0,822.0,0
97225,9.1,0.17,8.34,755.0,210.0,0.015,0.102,1312.0,833.0,0
97226,9.1,0.16,8.35,756.0,210.0,0.015,0.103,1361.0,837.0,0
97227,9.2,0.17,8.35,756.0,210.0,0.015,0.103,1278.0,834.0,0
97228,9.1,0.17,8.35,755.0,210.0,0.015,0.103,1333.0,828.0,0
97229,9.1,0.17,8.35,756.0,210.0,0.014,0.102,1320.0,834.0,0
97230,9.1,0.17,8.36,756.0,210.0,0.015,0.102,1320.0,833.0,0
97231,9.1,0.17,8.36,756.0,210.0,0.015,0.103,1291.0,834.0,0
97232,9.2,0.17,8.36,755.0,210.0,0.015,0.102,1306.0,837.0,0
97233,9.1,0.17,8.36,754.0,210.0,0.015,0.102,1336.0,828.0,0
97234,9.1,0.17,8.36,756.0,210.0,0.016,0.103,1303.0,832.0,0
97235,9.1,0.17,8.36,756.0,210.0,0.016,0.102,1324.0,834.0,0
97236,9.1,0.16,8.37,756.0,210.0,0.015,0.103,1312.0,839.0,0
97237,9.1,0.17,8.36,756.0,210.0,0.015,0.102,1327.0,833.0,0
97238,9.1,0.17,8.37,756.0,210.0,0.015,0.103,1312.0,840.0,0
97239,9.1,0.16,8.37,755.0,210.0,0.015,0.102,1332.0,833.0,0
97240,9.1,0.17,8.37,755.0,210.0,0.016,0.103,1324.0,837.0,0
97241,9.2,0.16,8.37,755.0,210.0,0.015,0.102,1277.0,835.0,0
97242,9.2,0.16,8.37,755.0,210.0,0.015,0.103,1313.0,832.0,0
97243,9.2,0.16,8.37,755.0,210.0,0.015,0.103,1290.0,835.0,0
97244,9.2,0.16,8.37,755.0,210.0,0.015,0.103,1313.0,839.0,0
97245,9.1,0.17,8.37,755.0,210.0,0.016,0.102,1297.0,835.0,0
